timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,cloud_provider,cloud_region
2025-11-18T15:16:06,codecarbon,7b35cc53-f83a-4c2a-90dc-46ac765e3852,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.2811669079965213,8.16892642230999e-06,3.581029688653737e-06,0.0,60.67919184082293,10.0,4.022790124409174e-06,2.687363261000275e-05,1.6037943380554985e-05,4.69343661149669e-05,0.0,Spain,ESP,galicia,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474952697753906,machine,N,1.0,0.0,,
2025-11-27T16:19:20,codecarbon,fded5916-e78f-4b47-a6cb-fa3ab6b100c2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.007718309999973,3.3223858047306855e-05,6.634530137400447e-06,42.5,268.0979964115068,10.0,5.803727784236137e-05,0.000119221484266,1.3628098261112125e-05,0.0001908868603694,0.0,Spain,ESP,galicia,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474956512451172,machine,N,1.0,0.0,,
2025-11-27T16:19:36,codecarbon,23e87df1-a3a4-427b-9a93-7220cc1f95dc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.035115340999935,0.0001233616278556,8.204900664731918e-06,42.5,224.79176568011343,10.0,0.0001649784287326,0.0005050334595819,3.8759314533332505e-05,0.0007087712028479,0.0,Spain,ESP,galicia,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474956512451172,machine,N,1.0,0.0,,
2025-11-27T16:19:52,codecarbon,f115231b-d450-4b7e-8ae8-835086b1d958,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.722397712999964,0.0001250094453934,8.491106396552796e-06,42.5,244.16748515365555,10.0,0.0001579262773069,0.0005232123630139,3.710005771666829e-05,0.0007182386980376,0.0,Spain,ESP,galicia,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474956512451172,machine,N,1.0,0.0,,
2025-11-27T16:20:08,codecarbon,742494ff-5e9f-43f0-b83c-23ea83e6978c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.655713829999968,0.0001151202167571,7.854971657643002e-06,42.5,0.0,10.0,0.0001617508500166,0.000461674813784,3.79947140055574e-05,0.0006614203778062,0.0,Spain,ESP,galicia,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474956512451172,machine,N,1.0,0.0,,
2025-11-27T16:20:18,codecarbon,234cf3c6-af4d-4e54-82b3-a7dde403eff6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.514375730999973,6.991631432873886e-05,8.211560839884091e-06,42.5,127.99905945175786,10.0,8.813820611527619e-05,0.0002928602342879,2.0704026294448068e-05,0.0004017024666977,0.0,Spain,ESP,galicia,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474956512451172,machine,N,1.0,0.0,,
2025-11-27T16:20:34,codecarbon,62fd4572-2ab2-42d6-8b7a-22061aeb54f0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.64716207299989,0.0001069273443083,7.30020899444385e-06,42.5,210.0726200034746,10.0,0.0001610529194909,0.00041545727681,3.783823408332978e-05,0.0006143484303843,0.0,Spain,ESP,galicia,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474956512451172,machine,N,1.0,0.0,,
2025-11-27T16:20:49,codecarbon,c0618c5b-5291-4a93-851d-9d4f5b8cb100,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.496656787999882,9.615801637512188e-05,7.1245803968741126e-06,42.5,0.0,10.0,0.0001478097213465,0.000369939462618,3.4724337294445854e-05,0.0005524735212589,0.0,Spain,ESP,galicia,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474956512451172,machine,N,1.0,0.0,,
2025-11-27T16:21:05,codecarbon,7ee4afff-8f29-478d-acfe-3d32da18d18c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.63218894800002,0.0001189423535376,8.128814763144231e-06,42.5,128.54723657889,10.0,0.0001608766358187,0.0004847087210999,3.779501388055387e-05,0.0006833803707993,0.0,Spain,ESP,galicia,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474956512451172,machine,N,1.0,0.0,,
2025-11-27T16:21:21,codecarbon,c8faca03-03d1-4914-96ae-2e8c2ee3ef33,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.67465277999986,0.0001054205642448,7.183854079905883e-06,42.5,0.0,10.0,0.0001584132507951,0.000410057828046,3.7220183697225054e-05,0.0006056912625383,0.0,Spain,ESP,galicia,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474956512451172,machine,N,1.0,0.0,,
